set,study,series,image,height,width
train,e5e19b32a270,48ccc8433fb9,230acf0ec94a,2540,2880
train,5439043e0e1c,be457ae17f5f,546ef744f128,2884,3004
train,c410870ee506,684fda8f1efe,c1c59cc300f9,1920,1719
train,4b0a5a40676f,52126886e993,63f632b19a9c,3488,4256
train,e105b07fb9a8,34fdae86434f,64d4b73ba370,2540,2880
train,cd082bbb2799,67cbe11247a1,082d3af6ecc0,2778,1816
train,cd082bbb2799,12f159a0ad3d,1c0d8460a527,2330,2846
train,92a2802a224d,70c4f7907653,a9704ce54780,2540,2880
train,92a2802a224d,ecadce9236a6,b108d323bcdc,2540,2880
train,a16bd2ab79c3,2827bcf8cd9a,b2278dcb3736,2801,2802
train,5304dd253880,2689d3619751,b7923c458faa,2330,2846
train,6b6fb3d09a4b,6de8cac363e2,45d2442702f4,3320,3408
train,cb04434a6c7e,c50c9c1b4213,09e3d02eeb01,2378,2740
train,481522b95d50,6cbe665d0180,c0ee6a0f2866,2336,2836
train,f5293dfeedda,85c5e0786c20,2eb83e7d6a43,2991,2992
train,8d370ba466cb,e0c018c1f92b,c1121a925f2a,2320,2832
train,1124139f32e2,408fac6abb68,86484cc4db08,2309,2280
train,7c3b534b7eca,64e6b080865a,3b7033af4649,2536,3048
train,a95bcd8ba9ad,d6eb26083e1a,af0c08a95509,2801,2992
train,d3a94080741c,fed51a79808a,6a80fbffe6d9,3488,4256
train,386aa41785fa,1b75ba186e88,ff7663694713,2996,2996
train,79642d095252,fb05c4960b8a,5e007ab59e5d,3480,4240
train,328da94078ec,66361eabc37c,9f5ba1b9fd8a,2330,2846
train,8d02fea832ad,a43a4a91a5ed,1b3f39f26e86,1760,2140
train,65442563a7ae,2634d21eb03a,cabdf7ef7881,2684,3000
train,71d1bdc6e89d,5757421acba2,d204955f43d0,3480,4240
train,218620841a93,54acfb120aac,141d909aeeec,3480,4240
train,0dbfffc14b06,d53e59f21b8b,f9672a3734f5,2336,2836
train,c065c89e797e,1b7e353b7f73,571987d5afdf,3020,3028
train,37bfb5f1f1db,3ff602436243,3224f58b22af,2518,2835
train,2d7154c413fa,f32076c47eb6,4479e9dd4f43,3480,4240
train,e5a7aeedd323,5a4cea54e2df,7903726192e6,2320,2832
train,c94e9f51c8bf,5cd9e4b0c809,21b11b97837b,2416,2872
train,bbd9439c6bac,ce4d8bc5fb8f,18bc99671fb9,2336,2836
train,5b96a28a5ae7,7c874bddbbc9,17a60b0ea938,3480,4240
train,b70bd267f91d,de884ebbf586,446701af723a,2336,2836
train,0ad39f5b94c1,3c05e554e0c0,d2909cb9f49e,3488,4256
train,231a5f824249,a5f6e6d46bb7,d351eafe4a11,2416,2872
train,e02bbb13a371,dc79af4eb249,be68a3d6754d,3012,3004
train,ff5948fb8ea9,ec69284a1372,6967d87c4eb6,3488,4256
train,d74c849b795b,672d2391b901,12fe8eadded1,3052,3052
train,d74c849b795b,9e90362df015,83ce6df2cf98,3052,3052
train,d51b5cef170b,2ed60978c375,6163d55460c2,3480,4240
train,3bbcfe7bb63b,44bad62f8a93,3e1444e88d6a,2320,2832
train,648d90c47364,8eeca4db5499,1dc00be9fa90,2320,2832
train,b242d9b6f327,68ba81b5cebd,a2613e16424d,2436,3032
train,f58cb6670e91,4e85cfa52dfb,2cec18f3c67a,2462,2714
train,485d4ccd3c0e,710557945542,729eca7b4c1c,2539,3050
train,6065262d57c0,07320c12f5ca,c6efff193bd9,1140,1387
train,24c3867c5d29,8ca8e2b0ab62,97debe0b73fa,2436,3032
train,2dacdf109030,f88ec8c18ff6,f950874f53f1,4020,4891
train,911de1f9cbc8,c4afbb5d44c1,8788b97939b6,3480,4248
train,2ef5eac2100d,d509dd8866c0,12be3cb42426,3032,3032
train,7a9b2f9aa761,f68c7619ff17,2fc613ae8cd2,2336,2836
train,7c656a0a1a65,3dfc936db85b,ae3d5da58736,2520,3032
train,c4749d8f848a,8b769e29ae05,7125a29cfb98,2306,2846
train,538dea1ffd18,485701dbf928,939862cb5fa4,3488,4256
train,b63076e4c6e9,9a80af48a929,40b8ec3b1891,2544,3056
train,0847b3407f85,97b38ee40e9b,5b7339345256,2874,2840
train,09d8a69657ab,74c4f8e929cb,4f0f03727fad,2336,2750
train,0ad70ae5bcc3,b84c3debcdbb,80d9d15d39ac,3032,3032
train,80a497a15df6,13e792991d50,fc899f1e2075,2336,2836
train,34d360dd549f,41da27564bbb,0660475631a9,2163,2504
train,4c1db991f907,0df69b1a61ba,8473467dea2f,3480,4248
train,76ff3ec3c022,46d528f0a464,cbb15728fced,3488,4256
train,21b8491fb0e0,d5832b266b40,99f3642f50f5,2800,3408
train,21b8491fb0e0,d5832b266b40,b6b74c8a97e4,2800,3408
train,21b8491fb0e0,d5832b266b40,32222cc776a2,2800,3408
train,74dc38d75151,b70b87d7683a,3754d8925770,2991,2992
train,6fddebe03b95,3b9a2f335bfd,1e8c75d0ae09,3480,4240
train,f07ec852f8c2,cc5d8f0f2601,10670bba8fc7,3480,4248
train,f07ec852f8c2,ec88d8bd8b62,2204baf77803,3480,4248
train,0326cbb3b63d,07d28d8329ab,4726a3f0a035,2539,3050
train,09539e4d58bb,9ce96c5c7170,9811c7e34bb1,2520,3032
train,83a64f9d121a,937b142ffd64,18debd568fd4,2801,2802
train,3de827a029ee,2a2b5a62286a,6b8872c61606,3488,4256
train,5e5b8469395d,5f7345d4235b,b923b00fc992,3480,4240
train,c79e944eb6ae,aa414115b770,f2de614a9ebf,3480,4240
train,c0101bf708f1,6770fa2c58d5,f0d2179664cc,1760,2140
train,00908ffd2d08,e1bb4145673c,bf1f75117093,2516,3027
train,ff4d28f1b11e,1afe8e01de9c,4b9d75bf20ed,2801,2802
train,6f88ee365a75,e24c2fd2e643,984e7d7d2787,3480,4248
train,126aa6f8dd4d,bdffa5fdd804,4b2f144a1a8b,2800,3125
train,126aa6f8dd4d,6cd3ea6e10c1,bc179d29b11b,2800,3125
train,019aef94b388,35c3b281bd32,e17e3f746f0f,3052,3052
train,13eff8f19efb,316d59ca80fd,df4a6950e90f,2436,3032
train,9b1d142bd9a9,861f3d16c945,47e83ede80c1,2320,2832
train,adab64281f5e,480dd9cbcb6e,f9c45ad6c3ab,2988,2988
train,3913b40864b0,bf09efbb88b4,3030bfea4cc1,3480,4240
train,8c1872520275,9a6ee0653c06,e6a05de9cd72,3480,4248
train,11d1ba716865,33dba511ad88,89bce5dc86f1,3480,4248
train,ecdfc29912ee,c04941c8a1e5,2fdadd2d1472,2320,2832
train,c445c6365449,2912013cf625,c4812db46b98,3052,3052
train,c9684f69b06c,96937fc08f13,838c8d86cd36,2458,2993
train,a4c81006c600,deb95b330126,8032d6989960,2436,3032
train,6d918a401365,574127c015fd,43fffbee28c6,2540,2880
train,6f60cbbdff62,db82bd81e34b,5b8d34cda68e,3480,4248
train,b266d836e091,773d81e35a6c,73368068ce90,3494,4300
train,ba4f73c2aff2,6dbf4c0a7bf6,dc37372bed4a,3480,4240
train,dad30bc7ff47,ec2f0abf7f91,6c3b72416712,2336,2836
train,9672beea2200,50e8f5c7cee7,cc7023fca3c2,3480,4248
train,2f21ed3dc84f,f00ceb1fb407,e1f9501f001c,3032,3032
train,eadbd008393b,f4f7e457e11a,c4b4890357fc,2540,2880
train,edd21ee3c460,18e23b967a9c,a89597e83359,3488,4256
train,5ae77db07c44,235551e592e5,55a158b0d408,2336,2836
train,912c5491499a,8037e2697978,d1286290a3e3,2336,2836
train,53aed14e6386,e6d57dd7ae89,fba45bd0eb6f,3032,3032
train,3b4cdf9a776a,ef3cd91dfcb0,e037b8843af6,2436,3032
train,cdbe08f51795,a6b501394a52,b55092ef36fc,2544,3056
train,cdbd8e529c4f,b736e6529c9b,db22a76373b1,2874,2800
train,180602a700b7,16862c4d6b67,5bbffdf01f8a,2260,2527
train,4108decf2beb,e49c37c0c5bf,d887fdb6099e,3480,4240
train,98696039f5a0,3b93ecc553af,584e2a9b1a8b,2544,3056
train,ed9def80f463,1b8bae0cb925,f043bf82ee4e,2336,2804
train,ba401a51fdee,c016168fd4c7,c3c012779959,2874,2840
train,0efc048f9f22,5206ebc37825,4254395bc50a,3480,4248
train,83127fd75313,cb118c17f253,e0d7c56c8ffb,2320,2832
train,202662923e15,04c2244d8118,8f19cdc3e5a3,2800,3408
train,6f640d05c3b9,260f7949c62a,dc6074dbe19a,2416,2872
train,c65a84ca019d,d4462dd45d4e,6ce938fe8ffa,3004,3020
train,89a16f9951f4,22ab3277f5b2,9eff5c508036,2544,3056
train,89a16f9951f4,9128557e1122,57faddfc733e,2544,3056
train,f371fa5e17ee,a7bffacbf999,c5970294a8c3,3480,4248
train,41b664bf705e,2123fdcce9f5,8ad56a1a8b94,2320,2832
train,3e585150ed8c,79b19138f0a4,af5be2401feb,2336,2836
train,c539ad81cc2b,4c2d3111c5a9,9ff246567c0d,2336,2836
train,c26bc0272129,b0a30aa026ea,c0e02e23533e,3480,4248
train,bd0783c01abc,4fac2dcf24c8,71bd712327a6,2416,2872
train,aa1cc09c4f1f,48d527a5f911,0896c046c581,2539,3050
train,996e865f85d2,6271d2194706,e87a25f68d8c,2544,3056
train,1d155f64f846,9388a3e4c08d,8b2cf9761012,1140,1387
train,bd078a3621f7,ec5cb62c21d8,1de2c4948019,3480,4240
train,84657bfd51ee,9eb3e8e58a85,fe7714da5092,2797,2377
train,f1ab0d2dcd7b,d9defc8e3584,a2e7b1ea78a0,3480,4240
train,0478ead3b8c2,e0d5d35ea1c2,6224f657e437,3480,4248
train,690a40dcd44c,2fbafff96c07,fb832b7cf730,2320,2832
train,53e1772f0076,18b978fd8e4b,658ec726c175,2330,3050
train,a68ac3632126,1509f9779d06,2652dc8fcb4b,2336,2836
train,67c36705aa1d,2e06f6452320,90118b900db4,2520,3032
train,3993e1dd3d8a,be78729012a2,355991eaf97f,2520,3032
train,3bd90e114e5d,7df798b8ef86,2e1a618166f0,3032,3032
train,cb6673ee6433,ae397a8a998a,6a5c1e638c4d,2936,2955
train,cf6b1f181849,8f121af1679f,2446e23969e6,2336,2836
train,6ebfc762aa01,89e3052157aa,b1bed038a501,2336,2836
train,f01b33e3ce9d,6f7d975d1149,b0411f8ff940,2966,2958
train,93137dfd6a8b,aa1487eb0050,17cbffe655d2,2336,2836
train,95fbf4e69a21,bd55a0da5fa9,cfeb8f03b0af,2336,2836
train,92aad2d01be8,60fe0c912619,d51cadde8626,3488,4256
train,8b52cf335c4d,8d367f2296d6,e2080f0e0731,2336,2836
train,3e51ede7ee7c,8772f9e6652e,386dbb567259,2336,2836
train,94e318e3c980,54decbc30cb7,94cb7b6ff132,3488,4256
train,7320a49281fb,b45f9c22d716,73a4fda5dd09,2548,3052
train,00c74279c5b7,ca867739fd1b,136af218f8df,2801,2802
train,798c27690f1f,b07b6aeea2d3,bbcaf12f5c75,2520,3032
train,542ad25a3f63,6030190a24e3,fa9e53baa145,3488,4256
train,816ff8fa8f42,b34f37437cb9,d6a56e79a52d,2320,2828
train,766dc0e879de,50ed235b55df,84ebe5bb9635,2416,2872
train,675f6a17212d,0f7db339c60a,5301dfecfce2,1760,2140
train,8afc6567147a,fae350f34ae0,e1bbc51a5406,2832,2320
train,a7ae3f0243d2,1e61fd8839be,513502db64b7,3480,4248
train,1aecd8c867ac,2ee83346724a,d9fcf8a842e4,2338,3043
train,243b7e22a6cd,0bb234002314,087837197282,2544,3056
train,83007940394a,cf5991d2bc9a,3a33f16fc22e,3488,4256
train,63e0c8d32ca8,d7d389203c52,4e94dc5b7c52,3520,4280
train,c22387a717a0,d9dfa3701cdf,cca1c1a5635c,2330,2846
train,62d6d024bfe4,34f391e494a8,58cb7e268638,3488,4256
train,a0fa7251455a,cd8736126235,ea743e2eccf9,2977,2979
train,b66a03d385b2,13ee505d1521,0449b62bc0b6,2634,2962
train,b29bffb0d4a3,c506389487b9,e258350901d0,3488,4256
train,d00f5621947f,7dc53b6528ae,f293762cef58,3480,4240
train,ddc87971f87e,f715fefe91e2,fc612cef0a2b,1760,2140
train,8351c991c7c2,0a5d2165e9ed,2857435b9c7c,2436,3032
train,5621dfc80f12,e31d3aa2d804,99a3c361f538,2336,2836
train,378cee3c149f,b6232c66d069,f2e5092f45f5,1723,2012
train,4344f4c7ca1a,a821aaeb9795,e295ff156bbc,2544,3056
train,c7c00de9cb9f,5201e25f5d95,edc6919ee7a0,2544,3056
train,c73ff36eb002,0eec146b042e,482b482773ba,2726,3005
train,f1788303c669,360df1e1ee12,f37c151bbfbe,2447,2657
train,65e2a7b0905d,f025d1bcbf79,46bf2b62ad40,2416,2872
train,760bf6ad5ac8,f537ef886cd4,148e64c35cca,3488,4256
train,f6ea0674baa8,3de38ee27f98,600343c20434,2991,2992
train,f8038bf5a049,4572a43a1001,6e27eafb467c,2991,2992
train,e3efcee5464d,fc6587355438,33f7d4df8a6a,2320,2832
train,9ad40e851b44,648c49afcdbf,22b331ed8fe1,2336,2836
train,db48ecc61b3d,51d340680af2,ad85365d2935,2801,2802
train,ca436c68f046,8995f89c1f18,3892dd928d72,2336,2836
train,3adf9086a151,7a5b169021a5,4deec2dd94da,1893,2302
train,7f3ba4a37c52,4dbe2c449e2f,c3f309dcfce4,2336,2836
train,8e589a80dc42,c0ce49db1004,e8acb84b31d9,2336,2836
train,c87a812df3e3,b39d1c32c366,a488071213cf,2544,3056
train,7442e4e2cbd1,939bbf4c85c9,33dbf62db313,2539,3050
train,a4cc472d2a30,642a282f62fc,78bcfa26b0f0,3480,4248
train,95796dc2eced,d0d14f8b10f6,6970c59656c9,2336,2836
train,95796dc2eced,69fc3192bc2b,c0029eae23ca,2336,2836
train,d0ed8a552c10,6004dbbc0e9d,260b56acac45,2436,3032
train,8ae458411c33,f992c53e2f2f,21f6548ae9d4,1919,1844
train,3d5778dea835,f81891f1380d,996f6025fc65,2320,2832
train,7359a4fd6f06,1d8d21a090fb,fde8fb309565,2962,2969
train,0b86d8f6b4f2,54aafb89e83a,e8d4f22b4706,2544,3056
train,3a7061149c0a,752103a20f10,cd43f505780f,3494,3755
train,2f969d2bbb31,28ba1622703e,a465d6d95cea,2416,2872
train,b437cb4c577e,f75836732327,72fea14661d6,2336,2836
train,0556cdfa7299,bfd7b041c748,8bdb314baea7,2800,3408
train,155ee9f75f13,200c22314d8a,b22add731981,2320,2832
train,9424c80e0448,2fa2a372d1ed,b929d2a97d34,2320,2832
train,a6053c14099b,151a8cae0a0e,689db4ab5ab5,2856,2616
train,bdc6b580adb7,18a0db491512,255cee313786,2336,2836
train,97692c000b63,603223977104,20db49453bf4,2010,2431
train,5de1720c253f,33ce4932e1f4,de3f49a6fa45,4240,3480
train,53b92c44a02e,f1b16114179d,06917801a47e,2395,2480
train,b2626fe919b8,056b3b0fa302,3bea5bdbe6dc,3480,4240
train,483df72733f3,96ed52859cda,41bbcaaf83a2,2336,2836
train,5d09203da3ba,921f84651e34,bd40b2e9ca96,2800,3408
train,7607adf7450a,1825e95d3d54,afbaf5916fbe,1140,1387
train,d9869f667b54,b66d3b7f6fb1,c5a479dcbc36,3480,4248
train,58ad7c132f66,37d85c9168bd,7e5dc8ee6eb1,2640,2908
train,bd91582f909a,0c370a743dcb,529e5da85514,2923,2975
train,200c39af6b9d,d3e38591b032,d14e97468459,2539,3050
train,88f2e452d4b2,8edd8e7f813c,ee98c5bef21d,2539,3050
train,3bfb13733ff0,c5acb920461c,e98098b26a0f,2336,2731
train,3a5c61c23463,a6a0d83a1842,47660080f1bc,2010,2446
train,944ad5bd7a02,8f64120f7a14,a3f61fadfe6f,3480,4240
train,133f2685856f,b6ff851edf3a,c04e00187179,3488,4256
train,f2a9e6e67eda,600aac7a307d,8438a6e0c60b,3480,4240
train,7ea86dbc72ee,ea9598939cd7,dde20ad3ce7d,2336,2812
train,cf7914085784,39668bf0cbd3,59710cda6113,3488,4256
train,a010493089f1,8dcb1d6501ea,5bfc7dcc9cba,3488,3488
train,514f1f9f8912,9787c55ce52b,409b4a178e25,2180,2660
train,d8e2fa906f30,d96768fe2491,78e928d741d3,2536,3048
train,8b4741c28384,0b5e4a839c15,926eb1acca79,2539,3050
train,3487acb1c55a,e1ac6a7750f0,a78b60d38c35,2724,3020
train,9e5cb858ff8a,a8cad319c410,10fedbba3c21,2315,2300
train,66c8721f3b30,f0ba450fcb3e,6ed447bd8557,2416,2872
train,b2b9fffd2865,87200613b8c9,14fe3a3839c0,2538,2835
train,8ea4a61f36d5,8a53fa0e7398,b78924e27261,3480,4240
train,9680b6bc8e55,ce6055af2096,d1cf8ed59fb3,1140,1387
train,1948a0198a86,6a4601efd2c2,f559fa6450ab,2539,3050
train,9ac50f02c18c,324f3e02f61b,5d793122400c,2539,3050
train,90d2406651aa,ff2f4548f3ea,2ad6ea7e7941,2336,2836
train,66c34b9e2573,36f89cddd82f,637c1043adba,2991,2992
train,3e4037b0506d,bc0b95bb15a8,e3a2ab6bf73e,2648,2707
train,625715fb0b92,202dbf7d7919,bd27bdba89f8,1760,2140
train,e7b519c4b318,df70756d04ae,2bff2d35a6cc,2539,3050
train,e32e5c4bb5c2,929df5916df8,d33c3dbebc68,2436,3032
train,84b9878362e2,86af70cacd44,8defd607936c,2010,2446
train,707be9bc8351,9f9cadb06b25,3b0c96215b50,2800,3408
train,2534817120d7,ff2375bd2556,8386714bd441,2874,2808
train,800c22b13e4c,1be2d7988728,cc3485f14ec5,2330,2846
train,c32b58cf3fcf,258f93bc14ca,bb5ea9bc97fa,2800,3408
train,cf002a39bb2d,3c7a58e6cff0,ad22bba45d10,3488,4256
train,387733d739e5,24220b6b674b,77051a42923e,3488,4256
train,71e052c9da68,a77b25d7ed21,fe1ce39cfa13,2330,2846
train,20d3ed4a413e,a05cc55f6117,a84e98abdf6d,3320,3408
train,4a6479cb67d2,78878f56827d,e056355bc1d6,3520,4280
train,fa1c23bc4d54,fdec83b8a92f,6a324a999346,2336,2836
train,22ebaa704ad4,24ecb8316cd4,df7f2edf03aa,2800,3408
train,7aa4e85e5eb5,ff97cf449eea,c29a784211e5,2520,3032
train,89cd18ca5f82,17eaf5c52c49,4aa21d7aa9da,3488,4256
train,598b2841a3d5,96e91a2f608b,6bbdc3314c0f,3488,4256
train,c508e7ff4063,70d6ab6c619e,badf2d31cdbd,2336,2836
train,db70f01df58b,7e9ee2f37c4d,62942080d0b6,2330,2846
train,b6ecf28b52f8,726c7f744e6d,b94286e2c027,2800,3408
train,b6ecf28b52f8,c60ad6a24e7a,cc69791740bb,2800,3408
train,643670d4183c,393da609239e,eda0821322f7,2536,3048
train,9776469ed2a5,3291080e8865,0b33282b08d8,2539,3050
train,a09a654ac934,dc2786510153,3169e5c2b289,2336,2836
train,5776db0cec75,81456c9c5423,000a312787f2,3488,4256
train,88eecc1b7e07,1903a0b8fcfa,54d8b82f1ced,2964,2980
train,6845d1fb4095,939840820ba6,2268ed37b205,3050,2539
train,5d0e25241be9,f98e49d113ae,d899ba3a99be,3488,4256
train,a26c23e61853,8170c3e9889d,68fefe8da0b5,3480,4248
train,e49338eaae4d,3e1169783f85,d52129d63a30,2560,3040
train,c40ab2057c7f,822d92b386b5,835e81040e61,2520,3032
train,fda355408eda,dcce0ddb7b3d,6d2fb9851b18,2800,3408
train,81718ce513ca,16f62b818ba4,f43d5b013f4c,2330,2846
train,295c226093ed,2e5f9a94da7a,32bc4b819bf6,2336,2836
train,62ddc7a85907,a491d67de631,10fb3cdeaed5,3032,3032
train,1f321faad845,acba9a4a2b9d,d006270d0fd0,3480,4248
train,3e314f95dc5f,43eda156cf9f,92dd4fbfa962,3488,4256
train,1f294b434700,b0b505b6acdd,c4776e6a612b,2488,3048
train,b7c96dfb1284,9eb0b7a29a82,9d20ff2ff577,2539,3050
train,9a493656953a,68828f545a48,c61c30f194e3,2800,3408
train,08e2e4a4410e,e8a500145acf,7c87232477d9,3488,4256
train,6bcea66a71ed,3ec917904453,7f72568692d9,2800,3344
train,6bcea66a71ed,02472ad31883,d540d6c2a425,2800,3344
train,ff19b8e99b4b,e326ba65746e,5465a55f0ee2,3032,3032
train,54a27efa3410,5c3897e44b96,e3ab2d72cac2,3480,4240
train,6f0a11450459,65611ce5bbe1,c2da0b11f38c,1140,1387
train,4a41d40a63d3,cd7b93aee891,12b7ba1557a4,2320,2832
train,1c70fec4be1a,8db09ba26c61,69c87a26bf46,2330,2846
train,d8af57a024ed,3ea61b8d41d1,d89fce5db16d,2800,3408
train,e9875afe7532,0e708f27dd97,60bc2b30e222,2320,2832
train,e300a4e86207,83f92b8ee7f9,b0b93696c937,3488,4256
train,94eda787df5b,708334e0fb07,ded9cb5e9ddd,2336,2836
train,35e22da3e615,c19d634bf275,4d34d6994a24,2336,2836
train,347f9ca3f295,6c9e48438bf0,64378532251b,2516,3027
train,838e5a8c531d,48530eb27c2f,7c8c667f1510,4020,4891
train,6996bc393596,517ad51661e9,356b6b275c2b,3480,4248
train,41a4d1a7f399,ad62e73a071c,b1df6b4bfd97,3480,4248
train,b4dcf0375a27,0656a18cf52f,8881c07203fc,3032,3032
train,812fbc20eda8,bc34b58ba371,370dfa7600d1,3480,4240
train,150c8a29908b,bbb91ebfc339,267feb0db182,3480,4240
train,689e8924cae3,b507848b7b93,4dbec1fe29e8,2924,3028
train,14be42e4beee,a68e4ba3e851,2af4fdd6b125,2330,2846
train,954f8acb98dd,eaa61d9f12d0,e72c0c07809b,3480,4248
train,50586fea5441,9c8ef88ba0fe,7ac0b1312f61,3488,4256
train,dfdf3913f6eb,e08be3fa25d5,7398f38d9637,3480,4248
train,a8aa15852dfa,9f106d84b806,abb479b59c4b,2615,3200
train,a8aa15852dfa,55f5dde3270b,3d047361508c,2615,3200
train,a4b8c6113a28,05e05382f175,49c62ec000ce,2179,2464
train,5368a8bec11f,51f9f48a427d,0d9819ce950b,3480,4248
train,0e89eeeb5eef,c4cf70f5ea1c,500c402a7e56,3488,4256
train,33fca09f2e00,6a2a413184d4,cd04f98c2f2b,4020,4891
train,f8483372c4ff,8515e2a266e9,ef5b32cf2930,3000,3000
train,822b399fcc86,90f6fad4da9c,65b25f2f8b86,2320,2832
train,2f402fc871b8,aafc25e20d00,01c6d2e4f936,2400,2880
train,b94e0c41bcee,19abf0c18696,c957ee30525d,2806,3056
train,c1b4cc5a3d82,43ecd4e67157,f5dd3b352196,4020,4891
train,3f4c0a2bef09,4350cc98fc03,b13e6eb2d3e6,2991,2992
train,c2f87da261ed,ef89ee183484,fb3ce0fa4eab,2536,3048
train,a6ee878fe655,38e8dc5bc6ea,33d785242996,1140,1387
train,f807cd855d31,779d805064b0,c16c290f1601,3480,4240
train,2edb1488b0b2,508b3fef3575,dbc311ed04b5,2436,3032
train,2edb1488b0b2,4a1f77a49d6e,2fa1e735585b,2436,3032
train,fe6b58e8499f,c5682f77d6b3,be842d0ed13f,3480,4240
train,2a1768cea4ae,15e1ae5503c5,b958a76ecf24,2280,2836
train,e773dcdd7200,b37d34882af4,7c6141115890,2991,2992
train,7ed37feadd3f,5138d5a1d55a,8e996910e702,2336,2836
train,e164f3b294e9,068a89729b2a,32f07d34a0db,2544,3056
train,7e6e49e5eea7,bf21067ed224,2881f8699879,2544,3056
train,dba658c69988,54c49704a4e5,a323aa3f8d60,2416,2872
train,8e696c58fe5a,aa461745bea0,dd3174ed1ffe,2539,2928
train,1c47fb86c8e7,2774a7886a83,86a3cf84a7e6,2801,2802
train,ce33c16a49fc,48797c7cbdfa,11224d561d88,2320,2832
train,d757af907e33,1e64dce52cf5,94b47145a1cd,3480,4248
train,eccebc4009a0,0c8f3ab7b45e,40cf9721e428,4020,4891
train,a7b4d14caf36,77e2c5f86948,9622d72ab28d,2991,2992
train,ee980e0dc7d1,6ace373c905e,5db0fa005512,2539,3050
train,abfcd1e7c6d0,e04a8aa1bc44,0eb641cb0dcd,3480,4248
train,abfcd1e7c6d0,4aab1e21d0f7,8b55ea197c78,3480,4248
train,abfcd1e7c6d0,97d108a17a70,d72161acbb0e,2800,3408
train,561871085c06,9445f00bfd1e,1afce84b22ba,2353,2430
train,e8da31ab0da5,6e53d1b8f0af,dbbcce15367b,2320,2832
train,d390bbdb6eae,cf0baf455db9,525b87af9639,2453,2341
train,4bdad39035b0,76d81ca3ed13,e704aebd4ca5,2436,3032
train,4bdad39035b0,1647124698fd,1a0e966f2d57,2436,3032
train,4bdad39035b0,4358317a142c,33c95dbfe335,2436,3032
train,d50c91728f09,0118c3ffdb24,3968c381c403,2544,3056
train,7a9a5b3ed60c,dec27d50122d,74bbd4c284d7,2117,2468
train,8fd6cbf80a60,9e8f64dc669e,f8d007c04d2e,2553,3408
train,a173eb366e83,d9a6f8ffe475,611964e17dd1,1140,1387
train,c23f590fff4f,be17ab4f1c0e,f577c6fb0f49,2520,3032
train,c23f590fff4f,2ee6bd52c2c8,606cf812d40f,2520,3032
train,a231f3b0d9a1,6694f5c0fbab,53f58deb8cf6,2320,2832
train,4ab9183ef272,bde9debcb2e7,dbb746d86776,3488,4256
train,7dbc098b8eaf,21b49419d829,78753bfe52b2,3488,4256
train,88dd320cfa0d,ec17bfbb0b13,cadc1d0ace63,2012,2012
train,7e6c68462e06,98011bca5fd2,ffcc6edd9445,4240,3480
train,52e8c2d0de50,5cbe0f1263cb,9a5617c34ef4,3480,4248
train,b1c31c1e103a,ccfd2e441885,39d186c9ff9c,2901,2416
train,53a991898080,7b302d6a3bea,b23893fe008e,2330,2846
train,ea30231175be,215c1afddf74,9774d727d492,3480,4240
train,2ab426f9cfcb,a64c4214db60,fbce3517cc78,2436,3032
train,884ae726c5fa,a8340a52be0d,37e878f79f9f,2436,3032
train,9872417abeed,922d739ff2cd,b8ce5c831d0d,2544,3056
train,e03476810a2d,e3841117a8de,da4daa1dd48d,3480,4248
train,5eca9e1472e6,ffb0739febfe,f6bf866f227e,2585,2992
train,279ff8b28326,e3dfdec1eabc,88cf06ca9b69,2320,2832
train,4a761d73927a,357dc44a9fb8,e7c3f21a9b8b,2400,2880
train,05debac9c652,be6c1d8843d7,77705ac8ba49,3488,4256
train,8f8c93da549d,3491ca7cd85f,6c4f8305465a,2330,2846
train,7b276333034c,a5a3fd6b1c14,419d5f25e84f,3480,4248
train,71d38facca55,a938b849dc83,1491d6fc53d6,2680,3320
train,3df22af63de9,967a6d35cc02,84b58bdcec7f,2809,2992
train,a56a373f11f7,896ad17d0e53,7d1a749a336a,2544,3056
train,b7d22144ac7c,b0afa79feb9b,5381361e3e3c,2416,2872
train,86323e8815ce,9f86caad9aff,e4444d6da8ce,1140,1387
train,379b92fd1ab1,96d77bf43eaf,50b4385f5c66,2320,2832
train,8087ef52aff5,4a2b5a134279,85fd2e340ab0,2801,2798
train,a11b33c50c84,e41bb3cc95f3,5315a92172ef,2330,2846
train,586d54b2a31a,dbd6451bf461,66b1f8f4b3cf,1140,1387
train,616ec28bcb52,0685bf30a6d9,3e87fd4c0999,2330,2846
train,a1d3defcc10e,5bc5af8dd464,a535938eb950,2801,2992
train,08277cefd028,bdfc2d947c3a,53d661519127,2801,2802
train,7e4d12c47e50,321e6a61ce99,73f2ed2d8108,3480,4240
train,8b8d05db440e,f8af50a0da24,5e2314581f5d,3052,3052
train,0d43ab1d2f50,c5d5a2c3cdf8,3b6ad60071d4,3480,4240
train,0d43ab1d2f50,3ebaddd1c244,6494a03199e5,3480,4240
train,7a06a32e54c9,7de4b3294edf,fa3a7fe547ca,2800,3408
train,7a06a32e54c9,a4fc7ebed75b,4733caa4742e,2800,3408
train,d715b966355d,3308819e0cb8,267f44ef1151,3494,4300
train,edaf69ec10f6,121ce5da9efc,823797c902b5,2540,2880
train,93eaff86bff6,768ef1c07a40,42219d500947,2520,3032
train,619a7e7565ff,9296be7da020,9a5d49cc13dc,2336,2836
train,896ff6f04d0e,bead28ea082c,f55d58936e04,2336,2836
